1489430348;40.85746;-8.39181;-0.1464647;0.7130973; 
1489430351;40.85756;-8.391767;-0.146464;0.7130989; 
1489430358;40.85769;-8.391717;-0.1464631;0.7131013; 
1489430360;40.85782;-8.39172;-0.1464631;0.7131035; 
1489430362;40.85791;-8.391685;-0.1464625;0.7131051;Parque
1489430365;40.85802;-8.391623;-0.1464614;0.7131069; 
1489430366;40.85814;-8.39153;-0.1464598;0.7131091; 
1489430370;40.85829;-8.391511;-0.1464595;0.7131116; 
1489430376;40.85849;-8.391464;-0.1464587;0.7131152;Parque de Estacionamento
1489430377;40.85864;-8.391439;-0.1464583;0.7131178; 
1489430381;40.8588;-8.391404;-0.1464576;0.7131205; 
1489430385;40.85885;-8.391365;-0.1464569;0.7131215; 
1489430386;40.85901;-8.391253;-0.146455;0.7131242; 
1489430390;40.85917;-8.391178;-0.1464537;0.713127; 
1489430391;40.85931;-8.391059;-0.1464516;0.7131296;Cafe
1489430405;40.85949;-8.390985;-0.1464503;0.7131327; 
1489430419;40.85966;-8.390953;-0.1464498;0.7131357;  
1489430420;40.85975;-8.390929;-0.1464493;0.7131371;  
1489430425;40.85989;-8.39087;-0.1464483;0.7131396; 
1489430427;40.85998;-8.390685;-0.1464451;0.7131412; 
1489430431;40.86008;-8.39033;-0.1464389;0.7131429; 
1489430436;40.86021;-8.389916;-0.1464317;0.7131451;Drogaria
1489430440;40.86031;-8.389514;-0.1464246;0.7131469; 
1489430442;40.86036;-8.389209;-0.1464193;0.7131478; 
1489430443;40.86039;-8.388963;-0.146415;0.7131484; 
1489430444;40.86044;-8.388695;-0.1464103;0.7131491; 
1489430447;40.86047;-8.388433;-0.1464058;0.7131498; 
1489430450;40.86052;-8.388287;-0.1464032;0.7131506; 
1489430457;40.86063;-8.388153;-0.1464009;0.7131526; 
1489430468;40.86073;-8.387305;-0.1463861;0.7131542;Padaria
1489430469;40.86077;-8.388044;-0.146399;0.713155; 
1489430470;40.86078;-8.387424;-0.1463882;0.7131552; 
1489430474;40.86084;-8.387632;-0.1463918;0.7131563; 
1489430475;40.86084;-8.387919;-0.1463968;0.7131563; 
1489430479;40.86086;-8.387798;-0.1463947;0.7131566; 
1513557309;40.8556;-8.399793;-0.146604;0.7130647; 
1513557321;40.85581;-8.399769;-0.1466036;0.7130684;Parque de Estacionamento
1513557335;40.85602;-8.399759;-0.1466035;0.7130721; 
1513557352;40.85624;-8.399735;-0.146603;0.7130758; 
1513557369;40.85643;-8.399735;-0.146603;0.7130792; 
1513557374;40.85647;-8.398695;-0.1465849;0.7130799;  
1513557375;40.85648;-8.398758;-0.146586;0.71308; 
1513557376;40.8565;-8.398652;-0.1465841;0.7130804; 
1513557378;40.85651;-8.39886;-0.1465878;0.7130806; 
1513557380;40.85654;-8.399715;-0.1466027;0.7130812;  
1513557381;40.85654;-8.398627;-0.1465837;0.7130812;
1513557382;40.85655;-8.398966;-0.1465896;0.7130813;Pastelaria
1513557386;40.85658;-8.399068;-0.1465914;0.7130819; 
1513557387;40.85658;-8.398616;-0.1465835;0.7130819; 
1513557390;40.85659;-8.399643;-0.1466014;0.7130821; 
1513557394;40.85659;-8.399262;-0.1465948;0.713082; 
1513557396;40.85661;-8.399487;-0.1465987;0.7130823;Bar
1513557397;40.85661;-8.399545;-0.1465997;0.7130824; 
1513557399;40.85667;-8.398607;-0.1465833;0.7130833; 
1513557400;40.85673;-8.399483;-0.1465986;0.7130845; 
1513557403;40.85673;-8.398605;-0.1465833;0.7130845; 
1513557405;40.85678;-8.399481;-0.1465986;0.7130853; 
1513557412;40.85683;-8.398588;-0.146583;0.7130862; 
1513557413;40.8569;-8.399458;-0.1465982;0.7130873;Loja de Musica 
1513557418;40.85694;-8.398578;-0.1465828;0.7130881; 
1513557422;40.85701;-8.399412;-0.1465974;0.7130893; 
1513557424;40.85701;-8.398578;-0.1465828;0.7130893; 
1513557427;40.85711;-8.39935;-0.1465963;0.713091; 
1513557428;40.85708;-8.398532;-0.146582;0.7130905; 
1513557431;40.85718;-8.39928;-0.1465951;0.7130923; 
1513557433;40.85717;-8.398436;-0.1465804;0.7130922; 
1513557437;40.85723;-8.398376;-0.1465793;0.7130932;Florista
1513557438;40.85726;-8.399221;-0.1465941;0.7130937; 
1513557442;40.85726;-8.398358;-0.146579;0.7130937; 
1513557444;40.85733;-8.399218;-0.146594;0.713095; 
1513557445;40.85732;-8.398429;-0.1465802;0.7130948; 
1513557451;40.85739;-8.3985;-0.1465815;0.713096; 
1513557452;40.85743;-8.399214;-0.1465939;0.7130967; 
1513557456;40.85745;-8.398556;-0.1465825;0.7130971; 
1513557458;40.8575;-8.398618;-0.1465835;0.7130979;Talho 
1513557459;40.85753;-8.399238;-0.1465943;0.7130985; 
1513557466;40.85755;-8.398681;-0.1465846;0.7130988; 
1513557469;40.8576;-8.398701;-0.146585;0.7130996;
1513557470;40.85763;-8.399265;-0.1465948;0.7131001; 
1513557479;40.85772;-8.398708;-0.1465851;0.7131017; 
1513557482;40.85776;-8.39926;-0.1465947;0.7131024; 
1513557489;40.85787;-8.399251;-0.1465946;0.7131043; 
1513557494;40.85794;-8.399261;-0.1465948;0.7131056; 
1513557498;40.858;-8.399311;-0.1465956;0.7131066; 
1513557505;40.85804;-8.399361;-0.1465965;0.7131072;Sapateiro
1563514433;40.85508;-8.401795;-0.146639;0.7130557; 
1563514434;40.85525;-8.399154;-0.1465929;0.7130587; 
1563514436;40.85563;-8.395042;-0.1465211;0.7130651; 
1563514438;40.85567;-8.39466;-0.1465145;0.713066; 
1563514440;40.85531;-8.400651;-0.146619;0.7130597; 
1563514444;40.85541;-8.396922;-0.1465539;0.7130615;Restaurante
1563514445;40.85384;-8.403235;-0.1466641;0.713034; 
1563514446;40.8553;-8.400239;-0.1466118;0.7130596; 
1563514449;40.85521;-8.401571;-0.1466351;0.7130579; 
1563514451;40.85529;-8.398892;-0.1465883;0.7130594; 
1563514454;40.85426;-8.402736;-0.1466554;0.7130412; 
1563514455;40.85528;-8.399806;-0.1466043;0.7130592; 
1563514457;40.85471;-8.402243;-0.1466468;0.7130492; 
1563514459;40.85525;-8.399363;-0.1465965;0.7130586;Parque de Estacionamento
1563514460;40.85552;-8.396046;-0.1465386;0.7130634; 
1563514461;40.8553;-8.401321;-0.1466307;0.7130596; 
1563514462;40.85532;-8.398687;-0.1465847;0.7130598; 
1563514464;40.85531;-8.401086;-0.1466266;0.7130597; 
1563514465;40.85535;-8.397777;-0.1465688;0.7130604; 
1662970105;40.85197;-8.3918;-0.1464645;0.7130014; 
1662970113;40.85356;-8.391012;-0.1464508;0.7130291; 
1662970114;40.85352;-8.39094;-0.1464495;0.7130284;Loja de Roupa
1662970119;40.85165;-8.391996;-0.146468;0.7129958; 
1662970121;40.85358;-8.39116;-0.1464534;0.7130296; 
1662970150;40.85194;-8.392683;-0.1464799;0.7130008; 
1662970157;40.85358;-8.391074;-0.1464519;0.7130294; 
1662970165;40.85188;-8.391893;-0.1464662;0.7129997; 
1662970176;40.85345;-8.390904;-0.1464489;0.7130273; 
1662970207;40.8534;-8.390907;-0.146449;0.7130263; 
1662970211;40.85217;-8.391545;-0.1464601;0.7130048;Farmacia
1662970214;40.85272;-8.391208;-0.1464542;0.7130145; 
1662970220;40.85314;-8.391017;-0.1464509;0.7130218; 
1662970237;40.85236;-8.39136;-0.1464569;0.7130081; 
1663029324;40.85429;-8.390388;-0.1464399;0.7130419; 
1663029342;40.85167;-8.393493;-0.1464941;0.7129962; 
1663029345;40.85425;-8.390679;-0.146445;0.7130411; 
1663029352;40.85144;-8.393634;-0.1464965;0.7129921; 
1663029403;40.85245;-8.392284;-0.146473;0.7130097; 
1663029430;40.85443;-8.390422;-0.1464405;0.7130444;Cafe
1663029439;40.85198;-8.392735;-0.1464808;0.7130016; 
1663029440;40.85314;-8.391653;-0.146462;0.7130218; 
1663029441;40.85346;-8.391372;-0.1464571;0.7130274; 
1663029461;40.85193;-8.392832;-0.1464825;0.7130007; 
1663029465;40.85162;-8.393443;-0.1464932;0.7129953; 
1663052041;40.85345;-8.398563;-0.1465826;0.7130272; 
1663052043;40.85373;-8.398828;-0.1465872;0.713032; 
1663052046;40.85538;-8.39537;-0.1465268;0.7130609; 
1663052048;40.8555;-8.395397;-0.1465273;0.713063;Padaria
1663052051;40.8553;-8.398592;-0.1465831;0.7130594; 
1663052065;40.85412;-8.397645;-0.1465666;0.7130389; 
1663052068;40.8534;-8.398484;-0.1465812;0.7130263; 
1663052071;40.85511;-8.395301;-0.1465256;0.7130562; 
1663052073;40.8549;-8.398506;-0.1465816;0.7130526; 
1663052075;40.85421;-8.397522;-0.1465644;0.7130405; 
